"","DATA.Chr","DATA.Pos","adjusted.p.values"
"193","2L",843615,0.663760961662007
"194","2L",846010,0.664928922713413
"195","2L",847164,0.845978951725503
"196","2L",847840,0.699950178977549
"197","2L",850557,0.80648850751287
"198","2L",851015,0.790637425005602
"199","2L",852705,0.513381916790313
"200","2L",855706,0.223005694133529
"201","2L",862992,0.358624736255533
"202","2L",865733,0.746820595009996
"203","2L",866019,0.0351831551447872
"204","2L",874978,0.569735017164289
"205","2L",892685,0.758213519250443
"206","2L",893637,0.446939665761567
"207","2L",894895,0.446968219652091
"208","2L",895230,0.739172771181251
"209","2L",905855,0.578060529267053
"210","2L",907410,0.002151877379506
"211","2L",908147,0.000261269979514411
"212","2L",909735,0.880995847734624
"213","2L",913337,0.000370690437325963
"214","2L",917625,0.327018496022134
"215","2L",923381,0.593670959895787
"216","2L",924145,0.701671623350123
"217","2L",925713,0.00324229117356553
"218","2L",931991,0.703051626328744
"219","2L",934252,0.444651718271932
"220","2L",939185,0.0568438282988444
"221","2L",939459,0.378825802723681
"222","2L",941882,0.951356666479094
"223","2L",944018,0.714394274173943
"224","2L",944291,0.811350276468752
"225","2L",944345,0.934251772378039
"226","2L",946006,0.2365818639419
"227","2L",946656,0.681891749149627
"228","2L",947070,0.97982931010266
"229","2L",948281,0.924327128633397
"230","2L",949456,0.0445670341871721
"231","2L",950616,0.708521351280656
"232","2L",955434,0.965100580801727
"233","2L",959268,0.294860209248746
"234","2L",959296,0.0553588223274063
"235","2L",961962,0.773372795307195
"236","2L",962118,0.00418028920319256
"237","2L",962912,0.253400293129276
"238","2L",968934,0.732056964055529
"239","2L",973756,0.548781645457683
"240","2L",974864,0.141114753835615
"241","2L",976558,0.453354525398797
"242","2L",976865,0.88114332856409
"243","2L",985043,0.388216239918547
"244","2L",987546,0.799013206168784
"245","2L",987857,0.996690285624022
"246","2L",990752,0.680438224752133
"247","2L",991244,0.894195138521089
"248","2L",993032,0.326393283129349
"249","2L",993055,0.593869020518843
"250","2L",1006785,0.137547951565046
"251","2L",1006870,0.165747692010896
"252","2L",1007147,0.112043571050272
"253","2L",1008200,0.79020896684583
"254","2L",1009378,0.605618638609032
"255","2L",1013536,0.250162858288811
"256","2L",1020303,0.442564077932806
"257","2L",1021549,0.732820414619229
"258","2L",1025504,0.0800488939516103
"259","2L",1028396,0.203713881242409
"260","2L",1028530,0.691393371213686
"261","2L",1028879,0.997987915044782
"262","2L",1029192,0.583025838010558
"263","2L",1029743,0.590688270056705
"264","2L",1030950,0.714526393499361
"265","2L",1031582,0.788045624412205
"266","2L",1033672,0.133003067749699
"267","2L",1037126,0.713141028575055
"268","2L",1038991,0.896845095093183
"269","2L",1043815,1.69703015516075e-10
"270","2L",1046765,0.777537207478392
"271","2L",1057409,0.883861515828009
"272","2L",1058038,0.910877535783648
"273","2L",1058843,0.789243192746336
"274","2L",1060342,0.423339421975231
"275","2L",1062342,0.944407816040217
"276","2L",1063557,0.174649159490296
"277","2L",1066862,0.0139171502211225
"278","2L",1067098,0.986040971962512
"279","2L",1067828,0.326090616512193
"280","2L",1069536,0.230787095458829
"281","2L",1071120,0.0513985113493116
"282","2L",1072073,0.101235927409118
"283","2L",1074710,0.953771394207309
"284","2L",1077914,0.873098191110061
"285","2L",1077930,0.359494080188067
"286","2L",1080227,0.00668273595306013
"287","2L",1082867,0.909139427218324
"288","2L",1084466,0.637789791275321
"289","2L",1085684,0.633978847481094
"290","2L",1090855,0.504092652668036
"291","2L",1093235,0.217207932555478
"292","2L",1093543,0.864724106094766
"293","2L",1098861,0.600409810703719
"294","2L",1102589,0.383328567072585
"295","2L",1102813,0.920947683825039
"296","2L",1108265,0.781086114411664
"297","2L",1110797,0.816555190980384
"298","2L",1115259,0.484637238490434
"299","2L",1116848,0.854691909153919
"300","2L",1119150,0.00183032204207027
"301","2L",1119421,0.0208481335492557
"302","2L",1119466,0.211117000204871
"303","2L",1121600,0.0284619579607337
"304","2L",1123920,0.982917941941429
"305","2L",1124594,0.180003299666618
"306","2L",1127605,0.296522682151161
"307","2L",1135698,2.10986528371773e-05
"308","2L",1137201,0.775572785791439
"309","2L",1141066,0.0322326966020219
"310","2L",1142710,0.0742227093893335
"311","2L",1144587,0.0353767702466543
"312","2L",1147347,0.731298433896146
"313","2L",1147389,0.530538266554653
"314","2L",1151141,0.0367351113903585
"315","2L",1156353,0.858889445122968
"316","2L",1158831,5.45432703885228e-06
"317","2L",1160422,0.516101423775553
"318","2L",1163802,0.235148718193324
"319","2L",1170389,0.952555302852004
"320","2L",1177471,0.867394756220556
"321","2L",1187511,0.870299691311077
"322","2L",1190736,6.5516443224219e-05
"323","2L",1191425,0.906870635555104
"324","2L",1195323,0.000291126156623261
"325","2L",1198860,0.615052295941391
"326","2L",1199971,1.013739707274e-08
"327","2L",1201776,0.00591539230399067
"328","2L",1206496,0.84155008922649
"329","2L",1207131,0.00584935059275517
"330","2L",1211033,0.765627323826993
"331","2L",1211690,0.307338636352987
"332","2L",1213458,0.174657120580864
"333","2L",1213513,0.819838459706081
"334","2L",1216652,0.403299647882778
"335","2L",1227760,0.350233988916057
"336","2L",1228467,0.22300182673175
"337","2L",1228801,0.530439173007792
"338","2L",1229339,0.751837155889027
"339","2L",1231816,0.626647621463592
"340","2L",1234361,0.170624454043048
"341","2L",1235334,5.66810872575171e-05
"342","2L",1237509,0.520981853737664
"343","2L",1246024,0.649314816025831
"344","2L",1248136,0.767924948836321
"345","2L",1252026,0.000513996115962186
"346","2L",1252202,0.590239947986142
"347","2L",1254256,0.105262367581836
"348","2L",1254788,0.294695569573578
"349","2L",1258851,0.680908011820949
"350","2L",1260704,0.449450742470772
"351","2L",1262379,0.863843285427971
"352","2L",1264770,0.529437470374911
"353","2L",1265221,0.205203219156214
"354","2L",1266632,0.108943235774546
"355","2L",1268652,0.908002429114867
"356","2L",1268912,0.403510610649613
"357","2L",1268933,0.900492969301038
"358","2L",1270165,0.333277352495168
"359","2L",1270383,0.0111165985210538
"360","2L",1270750,0.842439646220622
"361","2L",1275881,0.370390742693702
"362","2L",1278988,0.0929462857123951
"363","2L",1283038,0.823066851788827
"364","2L",1286886,0.1230292987039
"365","2L",1288660,0.0600978052874972
"366","2L",1289578,0.337606904679134
"367","2L",1289833,0.972366300863469
"368","2L",1289913,0.296208159952973
"369","2L",1292639,0.750826578022168
"370","2L",1293358,0.342297660726245
"371","2L",1303145,0.798880776762562
"372","2L",1304107,0.989210879035071
"373","2L",1305556,0.75080596091052
"374","2L",1306735,0.433666406962634
"375","2L",1309679,0.849479818133767
"376","2L",1309957,0.324800930164261
"377","2L",1311782,0.587247414746602
"378","2L",1311891,0.340051768558589
"379","2L",1312512,0.873419671482083
"380","2L",1313561,0.667328833610834
"381","2L",1313814,0.902890859266187
"382","2L",1316200,0.215846848339149
"383","2L",1323276,0.293289984009235
"384","2L",1326330,0.811536848759115
"385","2L",1328243,0.917904784184469
"386","2L",1330636,0.280972659654699
"387","2L",1337008,0.764484338647647
"388","2L",1341083,0.891251777110571
"389","2L",1346938,0.847062276867772
"390","2L",1350016,0.131582989833148
"391","2L",1356719,0.00246135753351269
"392","2L",1357519,0.00229083973153845
"393","2L",1360084,0.86493437232801
"394","2L",1360701,0.862337123097675
"395","2L",1366219,0.00989102604692821
"396","2L",1369434,0.669682500304442
"397","2L",1371407,0.128869651826478
"398","2L",1372743,0.48560527230996
"399","2L",1373255,0.102566744799947
"400","2L",1374185,0.947917922218485
"401","2L",1376623,0.413269623491392
"402","2L",1376850,0.227015842345403
"403","2L",1378642,5.01812647225144e-05
"404","2L",1379440,0.992519321072061
"405","2L",1384793,0.670821433383046
"406","2L",1385491,0.611374348752454
"407","2L",1395698,0.827355316168814
"408","2L",1396403,0.060598057940656
"409","2L",1398182,0.940263077768013
"410","2L",1401201,1.46125990617516e-05
"411","2L",1404216,0.848755099634391
"412","2L",1406260,0.11303718628294
"413","2L",1406458,0.752384234473648
"414","2L",1407481,0.0107879360240321
"415","2L",1410373,0.25820340398539
"416","2L",1412513,0.775309862851208
"417","2L",1414412,0.0326585292541504
"418","2L",1417717,0.221386493961082
"419","2L",1418460,0.482940322914235
"420","2L",1420540,0.771036875997376
"421","2L",1420759,0.924749462081136
"422","2L",1422672,0.983602738368929
"423","2L",1424385,3.47315370685801e-06
"424","2L",1426115,0.790846397498397
"425","2L",1430075,0.19932656554772
"426","2L",1431236,0.378749845415484
"427","2L",1431645,0.263655822916441
"428","2L",1432039,0.0147594956141636
"429","2L",1432574,0.286528996663134
"430","2L",1432587,5.28955130876544e-05
"431","2L",1432739,0.00415492440581127
"432","2L",1433233,0.000212373613846289
"433","2L",1435199,0.341168763124658
"434","2L",1435264,0.00255476173193759
"435","2L",1435462,0.4296804927242
"436","2L",1436028,0.990720793566533
"437","2L",1437354,0.735364656502804
"438","2L",1437574,0.0125743006762019
"439","2L",1440696,0.941016353444425
"440","2L",1440873,0.544322459875856
"441","2L",1443847,0.899962486095742
"442","2L",1446005,0.73152119177322
"443","2L",1447693,0.495030851570392
"444","2L",1449842,0.135415601891379
"445","2L",1450079,0.00328430855036716
"446","2L",1450091,0.507993938220079
"447","2L",1450224,0.00171051368291844
"448","2L",1451638,0.351982673119658
"449","2L",1456445,0.00283916212471808
"450","2L",1462979,0.754988719908176
"451","2L",1466104,0.74755643599349
"452","2L",1469111,0.133092467922701
"453","2L",1475701,0.475786502354923
"454","2L",1481629,0.823212557263924
"455","2L",1481902,0.0122084172325018
"456","2L",1483595,0.998032982155067
"457","2L",1491111,0.676179649170149
"458","2L",1492243,0.87333308140985
"459","2L",1495294,0.10970449303013
"460","2L",1502534,0.802296066956447
"461","2L",1506236,0.287265356381564
"462","2L",1510668,8.19465077827449e-07
"463","2L",1512421,0.993143111631547
"464","2L",1514759,0.918035851107041
"465","2L",1514931,0.433566579784213
"466","2L",1517682,0.658860272075134
"467","2L",1518056,0.833320366611671
"468","2L",1519330,0.256093347406923
"469","2L",1522702,0.93766247703235
"470","2L",1522762,0.698875130429781
"471","2L",1527201,0.660916736347291
"472","2L",1527405,0.947384005382778
"473","2L",1531882,1.04335986324152e-05
"474","2L",1534553,0.291457992620007
"475","2L",1543378,0.596595047456955
"476","2L",1546403,0.693507243960995
"477","2L",1556003,0.641975407541564
"478","2L",1556859,0.586527471370878
"479","2L",1557018,0.760768107775623
"480","2L",1557061,0.34954792526049
"481","2L",1557956,0.893885489478809
"482","2L",1558883,0.725116245498919
"483","2L",1561056,0.734718304020587
"484","2L",1563665,0.867311356228756
"485","2L",1564368,0.16712434700323
"486","2L",1567146,0.856923498418081
"487","2L",1568859,0.144254308777805
"488","2L",1570737,0.110666829760732
"489","2L",1577772,0.176199689453578
"490","2L",1579625,0.0141663316128369
"491","2L",1580582,0.653069363699119
"492","2L",1581983,0.73898827352711
"493","2L",1587422,0.395907946016044
"494","2L",1587837,0.769217890631327
"495","2L",1591577,0.967905276037086
"496","2L",1592478,0.571640427648252
"497","2L",1594266,0.159941257166215
"498","2L",1597755,0.733982458352743
"499","2L",1597839,0.26354439599707
"500","2L",1599345,0.63624301802902
"501","2L",1599484,0.788442455023853
"502","2L",1605945,1.13762109065102e-07
"503","2L",1606498,0.000537624647595359
"504","2L",1610798,0.80611844803903
"505","2L",1613731,0.730027556910796
"506","2L",1614904,0.762842088628111
"507","2L",1621535,0.847312243889982
"508","2L",1622967,0.444249508211621
"509","2L",1623006,0.00686823253850481
"510","2L",1624973,0.393684530520926
"511","2L",1626881,0.743749240151863
"512","2L",1627206,0.887706858714233
"513","2L",1629959,0.000840969669997944
"514","2L",1629966,0.530597316400354
"515","2L",1632265,0.269785777268806
"516","2L",1639218,0.471661089039719
"517","2L",1645389,0.715414620903048
"518","2L",1645441,0.897033527741406
"519","2L",1646682,0.537773089292093
"520","2L",1650320,0.430895981940377
"521","2L",1655337,0.00059267600920884
"522","2L",1660786,0.582046120722421
"523","2L",1660971,0.216610371225448
"524","2L",1662332,0.718060528895049
"525","2L",1665056,0.827314177094186
"526","2L",1666101,0.483891841609144
"527","2L",1667379,0.886812051435295
"528","2L",1668340,0.359032563891397
"529","2L",1668948,0.841151670956096
"530","2L",1669257,0.145441341559803
"531","2L",1676468,0.810136876882762
"532","2L",1677109,0.752867194161247
"533","2L",1677875,0.185857004831402
"534","2L",1687559,0.257178287370221
"535","2L",1689263,0.769965815448011
"536","2L",1691858,0.788739622556122
"537","2L",1702226,0.809916440190575
"538","2L",1705033,0.544459832727362
"539","2L",1709499,0.54190812341029
"540","2L",1711909,2.67636239027615e-07
"541","2L",1716617,0.595437926108943
"542","2L",1717245,0.0800306591921004
"543","2L",1717720,0.0548968006790978
"544","2L",1721500,0.633657315416749
"545","2L",1729014,0.0981612834114547
"546","2L",1729692,0.258805228311032
"547","2L",1743005,0.453187543319332
"548","2L",1743808,0.000578495864094444
"549","2L",1745457,0.502231295426546
"550","2L",1747215,0.768237949261394
"551","2L",1747710,0.569463822768731
"552","2L",1748902,0.0057034888197309
"553","2L",1749113,0.511094703391083
"554","2L",1755963,0.403633647647582
"555","2L",1757908,0.425161332634978
"556","2L",1764453,0.0540977119538684
"557","2L",1765672,0.971348702046366
"558","2L",1768467,0.000156945431174022
"559","2L",1769774,0.00281800444798553
"560","2L",1770906,1.26182317540003e-06
"561","2L",1772470,0.292182039569961
"562","2L",1772610,4.64832787931914e-07
"563","2L",1774559,0.756480548823332
"564","2L",1775838,0.00232846329148348
"565","2L",1778591,0.883367256320329
"566","2L",1778648,0.901694655611654
"567","2L",1779361,0.846079983376123
"568","2L",1780046,0.108730129526781
"569","2L",1780572,0.390082947563218
"570","2L",1780835,0.893051227635597
"571","2L",1781354,0.541791361013591
"572","2L",1785509,0.0707330523275648
"573","2L",1788789,0.711930595018345
"574","2L",1794254,0.174072205611015
"575","2L",1798419,4.06721709453117e-09
"576","2L",1798476,0.000902719102423489
"577","2L",1798522,1.93875696275795e-07
"578","2L",1799640,0.26422584583872
"579","2L",1800819,0.955493286918979
"580","2L",1807495,0.741687451581411
"581","2L",1809031,0.551971270542608
"582","2L",1809595,0.403563527035644
"583","2L",1812244,0.258936418127639
"584","2L",1812898,0.656083082382381
"585","2L",1818493,0.625687644330192
"586","2L",1818637,0.20832370033043
"587","2L",1820068,0.73633719431511
"588","2L",1825323,0.468049635135615
"589","2L",1826799,0.493279312769109
"590","2L",1832967,0.725397780137529
"591","2L",1833294,0.60450889515447
"592","2L",1833565,0.826999912182917
"593","2L",1834096,0.170132847609191
"594","2L",1837804,0.273319477211201
"595","2L",1838299,0.367915819397262
"596","2L",1840241,0.895011901158176
"597","2L",1841101,0.670312102459126
"598","2L",1841718,0.675596582691168
"599","2L",1843535,0.42132572399308
"600","2L",1853515,0.0646881121315142
"601","2L",1857328,0.530960417872763
"602","2L",1861888,0.0206319280847665
"603","2L",1865878,0.0350690485822193
"604","2L",1872293,0.655409611775258
"605","2L",1873612,0.395813049450027
"606","2L",1876993,0.811443895416613
"607","2L",1881604,0.638187644463881
"608","2L",1882188,0.620806934239661
"609","2L",1883169,0.552148825840165
"610","2L",1886110,0.960055244525098
"611","2L",1889440,0.461788301544263
"612","2L",1891900,0.970421472094245
"613","2L",1902790,0.379465658535835
"614","2L",1906841,5.23593159731657e-07
"615","2L",1910192,0.00042581139049888
"616","2L",1910809,0.875176794671318
"617","2L",1916948,0.0972540842508934
"618","2L",1918198,0.542028012531279
"619","2L",1923878,0.913432647036281
"620","2L",1926554,0.891786525111641
"621","2L",1927184,0.820597253454116
"622","2L",1934151,0.5672158212532
"623","2L",1934712,0.996433573448905
"624","2L",1935599,0.0387766694165904
"625","2L",1938108,0.841301157286714
"626","2L",1942829,0.37804291669542
"627","2L",1943856,0.711416270835072
"628","2L",1948597,0.829423986864869
"629","2L",1948633,0.928642278634251
"630","2L",1948652,0.903905342341718
"631","2L",1949966,0.568231463551705
"632","2L",1950190,0.86169778479972
"633","2L",1950212,0.41055684108869
"634","2L",1951897,0.751084532052984
"635","2L",1957195,7.12720651161341e-05
"636","2L",1957951,0.00239332000059525
"637","2L",1958540,0.846706741552999
"638","2L",1962863,0.659175567700018
"639","2L",1963289,0.432131827960401
"640","2L",1963382,0.922810215446996
"641","2L",1967916,0.253785013678558
"642","2L",1969853,0.0789908310849166
"643","2L",1972731,0.778513253524219
"644","2L",1979549,0.217751985561482
"645","2L",1987109,0.794698800892597
"646","2L",1989402,0.553775360981844
"647","2L",1992965,0.905985055787196
"648","2L",1995068,0.190571048342769
"649","2L",1997152,0.00168812121728841
"650","2L",1997197,0.256046775904116
"651","2L",2000766,0.495166561072533
"652","2L",2009075,0.000551831302608188
"653","2L",2009331,0.448817532224649
"654","2L",2009785,0.421923130151551
"655","2L",2010948,0.735703549969332
"656","2L",2012583,0.946983131076793
"657","2L",2013944,0.745924249105716
"658","2L",2015062,0.037174125546656
"659","2L",2015069,0.769712491048535
"660","2L",2023087,0.820379959447881
"661","2L",2030420,0.326548161469113
"662","2L",2031349,0.000808093791626112
"663","2L",2045167,0.00305333698631361
"664","2L",2045337,0.942218975892701
"665","2L",2046467,0.0203004530740513
"666","2L",2047199,0.7913416432588
"667","2L",2055134,0.000700865506673952
"668","2L",2058065,0.853591543182195
"669","2L",2060885,0.27896236698572
"670","2L",2065627,0.116344367868993
"671","2L",2069131,0.763755443711599
"672","2L",2070639,0.047001211979238
"673","2L",2073461,0.482055239525847
"674","2L",2084842,0.217435719635405
"675","2L",2091467,0.0405341025558438
"676","2L",2092901,0.0334627100367796
"677","2L",2096692,0.000565353151296015
"678","2L",2110457,0.00362053381773592
"679","2L",2120755,0.689934657752456
"680","2L",2121640,0.905022509944029
"681","2L",2124157,0.0196127532986972
"682","2L",2127243,0.576880359699014
"683","2L",2132893,0.681438824856642
"684","2L",2134989,0.000182675914762677
"685","2L",2138686,0.0153611820435155
"686","2L",2140235,0.627475834840187
"687","2L",2143497,0.847483867355925
"688","2L",2144595,0.653230397612659
"689","2L",2145675,0.828330401815973
"690","2L",2154448,0.0592729642314858
"691","2L",2159252,0.713023895902651
"692","2L",2164001,0.720980742800309
"693","2L",2170147,0.914312330104525
"694","2L",2177108,0.537585956730459
"695","2L",2178261,0.787739378098557
"696","2L",2179635,0.648447561035304
"697","2L",2180152,0.329108022663559
"698","2L",2182430,0.92156970338542
"699","2L",2183324,0.61800727181274
"700","2L",2185368,0.00295459831249008
"701","2L",2192915,0.636515238253067
"702","2L",2195659,0.0154006898958846
"703","2L",2197769,0.466560344468886
"704","2L",2208360,0.811635029814833
"705","2L",2210878,0.407015101383522
"706","2L",2211360,0.856278422744309
"707","2L",2219911,0.932381197025568
"708","2L",2227310,0.173353635163128
"709","2L",2229444,0.401929011214748
"710","2L",2233542,0.109246091675995
"711","2L",2241867,0.890452874695619
"712","2L",2245901,0.0933004127059946
"713","2L",2250453,0.567273667724242
"714","2L",2254693,0.87125722793926
"715","2L",2259357,0.725441268238552
"716","2L",2261732,0.90879887446877
"717","2L",2263347,0.0152179694376565
"718","2L",2263863,0.00997706148231049
"719","2L",2264034,0.91093462084641
"720","2L",2276468,0.0610898523926006
"721","2L",2276815,0.590188582124266
"722","2L",2278298,0.875863823899027
"723","2L",2279972,0.410218321696529
"724","2L",2283370,0.887824134893076
"725","2L",2286515,0.662631893996231
"726","2L",2290867,0.0957199527218755
"727","2L",2301966,0.874333372261906
"728","2L",2303225,0.0116540211716233
"729","2L",2303396,0.322940893491573
"730","2L",2305878,0.000848423335475136
"731","2L",2306682,0.0127401958169644
"732","2L",2310542,0.433879446698384
"733","2L",2310923,0.915678296024106
"734","2L",2312217,0.0221460957008818
"735","2L",2314221,0.242239534678014
"736","2L",2321599,0.842074533957988
"737","2L",2324868,0.359505581791247
"738","2L",2326396,0.816863274302401
"739","2L",2330802,0.769773574117276
"740","2L",2331876,0.328785099663344
"741","2L",2332302,0.371371678500033
"742","2L",2340912,0.766949887177456
"743","2L",2341737,0.840831274883172
"744","2L",2343015,0.154904979757146
"745","2L",2348512,0.284799321915593
"746","2L",2348962,0.000251099084486431
"747","2L",2353872,0.561216697439266
"748","2L",2354139,0.198148004357578
"749","2L",2355403,0.0879098341074287
"750","2L",2357680,0.695611345513793
"751","2L",2365671,0.348879643685737
"752","2L",2366533,0.81891481933477
"753","2L",2368135,0.571913713558672
"754","2L",2369198,0.405176819992679
"755","2L",2370325,0.897209568752041
"756","2L",2378318,0.00229766047112374
"757","2L",2383322,0.693187437181042
"758","2L",2383451,0.807713815554429
"759","2L",2391269,0.103466532530862
"760","2L",2391397,0.657006021110128
"761","2L",2392583,0.140234466155793
"762","2L",2395536,0.945058943433624
"763","2L",2397215,0.0874503070826887
"764","2L",2400516,0.114303550668845
"765","2L",2400712,0.0152465833772811
"766","2L",2403392,0.738761220118099
"767","2L",2403457,0.708637930291957
"768","2L",2403907,0.317855890596236
"769","2L",2407175,0.102632057289495
"770","2L",2408665,0.00716423201266003
"771","2L",2423075,0.00882432604147771
"772","2L",2433615,0.102254165563194
"773","2L",2435065,0.118963650454201
"774","2L",2441209,0.0987217302005877
"775","2L",2454092,0.763138937682437
"776","2L",2454472,0.00557377920256053
"777","2L",2454547,0.71577083881514
