"","DATA.Chr","DATA.Pos","adjusted.p.values"
"207","2L",894895,0.798600391317732
"208","2L",895230,0.249523683951115
"209","2L",905855,0.426432607838806
"210","2L",907410,0.348063431678471
"211","2L",908147,3.04299656687477e-07
"212","2L",909735,0.64324557912777
"213","2L",913337,0.322248549865524
"214","2L",917625,0.147872514167022
"215","2L",923381,0.898252457427266
"216","2L",924145,0.995589704264219
"217","2L",925713,1.60683745572483e-20
"218","2L",931991,0.896863497839621
"219","2L",934252,0.00029165167088356
"220","2L",939185,0.327322685978866
"221","2L",939459,0.720708548959993
"222","2L",941882,0.577531100900746
"223","2L",944018,0.630106362341795
"224","2L",944291,0.867547182781679
"225","2L",944345,0.895180153312867
"226","2L",946006,0.149519855361536
"227","2L",946656,0.942780236073961
"228","2L",947070,0.967528815096151
"229","2L",948281,0.941618553681916
"230","2L",949456,5.58835913437376e-06
"231","2L",950616,0.453828523342173
"232","2L",955434,0.204225899219434
"233","2L",959268,0.529901896256713
"234","2L",959296,1.29110818889135e-05
"235","2L",961962,0.911248450960583
"236","2L",962118,2.4134096088763e-07
"237","2L",962912,0.0106629215982699
"238","2L",968934,5.2230032893603e-06
"239","2L",973756,0.517916587419177
"240","2L",974864,0.00298517040394857
"241","2L",976558,0.667209761301266
"242","2L",976865,0.902345018466953
"243","2L",985043,0.605264404804253
"244","2L",987546,0.0526843288075488
"245","2L",987857,0.488507355434162
"246","2L",990752,0.941695340611345
"247","2L",991244,0.940206655527458
"248","2L",993032,0.000103029303097383
"249","2L",993055,0.0327260239510822
"250","2L",1006785,0.620181309799303
"251","2L",1006870,0.248272196094384
"252","2L",1007147,0.699269177939282
"253","2L",1008200,0.44822941767887
"254","2L",1009378,0.018091067875362
"255","2L",1013536,0.629478959970742
"256","2L",1020303,0.00944592450807644
"257","2L",1021549,0.0225631630873576
"258","2L",1025504,0.416876614931753
"259","2L",1028396,0.00729052056629732
"260","2L",1028530,0.487192804763989
"261","2L",1028879,0.944781007649478
"262","2L",1029192,0.184814594751438
"263","2L",1029743,0.000510283912119397
"264","2L",1030950,0.0415130253512727
"265","2L",1031582,0.870545493162901
"266","2L",1033672,0.803280761540878
"267","2L",1037126,0.0847836715380722
"268","2L",1038991,0.495959103588605
"269","2L",1043815,3.84165105323223e-05
"270","2L",1046765,0.862229389120185
"271","2L",1057409,0.937142634721053
"272","2L",1058038,0.644363299294175
"273","2L",1058843,0.849149918594831
"274","2L",1060342,0.671839581122315
"275","2L",1062342,0.452429469086769
"276","2L",1063557,0.0224451470048575
"277","2L",1066862,0.316348617128007
"278","2L",1067098,0.994774862708455
"279","2L",1067828,0.0198832146821461
"280","2L",1069536,0.0011358930166807
"281","2L",1071120,0.445659037698715
"282","2L",1072073,0.191404202508037
"283","2L",1074710,0.956054336299057
"284","2L",1077914,0.990308431773695
"285","2L",1077930,0.317051006489103
"286","2L",1080227,0.00729136144653594
"287","2L",1082867,0.980117277621095
"288","2L",1084466,0.581541368001625
"289","2L",1085684,0.681763336082176
"290","2L",1090855,0.859427495062883
"291","2L",1093235,0.172818200366153
"292","2L",1093543,0.729967468230696
"293","2L",1098861,0.645637961132013
"294","2L",1102589,0.89904498062306
"295","2L",1102813,0.858538767397467
"296","2L",1108265,0.96601236931999
"297","2L",1110797,0.0684320338844007
"298","2L",1115259,0.687824419821404
"299","2L",1116848,0.90775637109627
"300","2L",1119150,0.00393366994324414
"301","2L",1119421,4.62555051543287e-08
"302","2L",1119466,0.628791590184818
"303","2L",1121600,0.494033504682751
"304","2L",1123920,0.991581229286927
"305","2L",1124594,1.25747917078722e-05
"306","2L",1127605,0.645433657268361
"307","2L",1135698,0.0526523095075745
"308","2L",1137201,0.887321623715209
"309","2L",1141066,0.510239227126932
"310","2L",1142710,1.06993492328389e-05
"311","2L",1144587,0.343028783607804
"312","2L",1147347,0.845679132770624
"313","2L",1147389,0.481637549060046
"314","2L",1151141,0.135545140493301
"315","2L",1156353,0.869004634945656
"316","2L",1158831,0.765298770367747
"317","2L",1160422,0.136532832418331
"318","2L",1163802,0.931795658966511
"319","2L",1170389,0.980189884463864
"320","2L",1177471,0.915201332608481
"321","2L",1187511,0.373846240654637
"322","2L",1190736,1.33656188507584e-05
"323","2L",1191425,0.345715817880162
"324","2L",1195323,0.85443581895843
"325","2L",1198860,0.672808142638955
"326","2L",1199971,1.50077675092755e-11
"327","2L",1201776,0.742891806220618
"328","2L",1206496,0.958395302772208
"329","2L",1207131,0.838718269817841
"330","2L",1211033,0.00119896437627715
"331","2L",1211690,0.0444696968113153
"332","2L",1213458,7.85134855894274e-16
"333","2L",1213513,0.795827910283443
"334","2L",1216652,0.000124643292709071
"335","2L",1227760,0.0945377573318436
"336","2L",1228467,0.624890387290967
"337","2L",1228801,0.789217425026081
"338","2L",1229339,0.964762274614759
"339","2L",1231816,0.857192447590854
"340","2L",1234361,1.50133044226173e-06
"341","2L",1235334,0.0773758115919495
"342","2L",1237509,0.00234164576963069
"343","2L",1246024,0.295393371951234
"344","2L",1248136,0.881066135139948
"345","2L",1252026,0.000653450920047145
"346","2L",1252202,0.638281784720035
"347","2L",1254256,0.00985805071984711
"348","2L",1254788,0.124628211854654
"349","2L",1258851,0.585182224029446
"350","2L",1260704,0.590158507371627
"351","2L",1262379,0.437965690079398
"352","2L",1264770,0.929357872858221
"353","2L",1265221,0.719896953652792
"354","2L",1266632,0.410296447678555
"355","2L",1268652,0.97871245050083
"356","2L",1268912,0.914385986730556
"357","2L",1268933,0.933460462438749
"358","2L",1270165,0.000436595779949031
"359","2L",1270383,0.0318696020877401
"360","2L",1270750,0.243134802985359
"361","2L",1275881,0.43963809996845
"362","2L",1278988,0.774816775338185
"363","2L",1283038,0.868914050942855
"364","2L",1286886,0.401984355315302
"365","2L",1288660,0.251074724198861
"366","2L",1289578,0.553065637766098
"367","2L",1289833,0.500262046069233
"368","2L",1289913,0.315290629946536
"369","2L",1292639,0.845898778203401
"370","2L",1293358,0.135566961728154
"371","2L",1303145,0.662958572935071
"372","2L",1304107,0.982308048576101
"373","2L",1305556,0.217304317844758
"374","2L",1306735,0.0760363011922155
"375","2L",1309679,0.836985876552226
"376","2L",1309957,0.69160249990551
"377","2L",1311782,0.730606565742463
"378","2L",1311891,0.420748477378588
"379","2L",1312512,0.617041305592433
"380","2L",1313561,6.78804985044028e-08
"381","2L",1313814,0.957516897865489
"382","2L",1316200,0.590130825334077
"383","2L",1323276,0.804616586226133
"384","2L",1326330,0.925979730988195
"385","2L",1328243,0.913936434531993
"386","2L",1330636,0.634555104187406
"387","2L",1337008,0.500723108362629
"388","2L",1341083,0.387651464114956
"389","2L",1346938,0.715038068267069
"390","2L",1350016,0.122814433598197
"391","2L",1356719,0.00909135884450219
"392","2L",1357519,0.000276951032796103
"393","2L",1360084,0.975808963989333
"394","2L",1360701,0.550753013380965
"395","2L",1366219,0.00415127538868173
"396","2L",1369434,0.318937655739671
"397","2L",1371407,0.228018283044755
"398","2L",1372743,0.665527837459061
"399","2L",1373255,0.467328020465637
"400","2L",1374185,0.0931833602603619
"401","2L",1376623,0.912852042465152
"402","2L",1376850,0.530040850833451
"403","2L",1378642,0.139451994948887
"404","2L",1379440,1.80021771549406e-10
"405","2L",1384793,0.982756727514822
"406","2L",1385491,0.923224969436718
"407","2L",1395698,0.988806246026073
"408","2L",1396403,0.330790737771637
"409","2L",1398182,0.96821319454028
"410","2L",1401201,0.385674662746041
"411","2L",1404216,0.935023497542668
"412","2L",1406260,0.0463910254680754
"413","2L",1406458,0.568257915627737
"414","2L",1407481,0.119240202058975
"415","2L",1410373,0.657805723081308
"416","2L",1412513,0.875407474065415
"417","2L",1414412,0.105988221832349
"418","2L",1417717,0.36780765203513
"419","2L",1418460,0.77855707997886
"420","2L",1420540,7.53143226170405e-06
"421","2L",1420759,0.986658707583737
"422","2L",1422672,0.473473456312723
"423","2L",1424385,0.0598465197180655
"424","2L",1426115,0.815201241843211
"425","2L",1430075,0.568908686154484
"426","2L",1431236,0.0985049691053918
"427","2L",1431645,0.248872538434318
"428","2L",1432039,0.00116170124050441
"429","2L",1432574,0.219219524746472
"430","2L",1432587,0.034665728228099
"431","2L",1432739,0.0300734835676228
"432","2L",1433233,0.917894812478265
"433","2L",1435199,0.311851912948338
"434","2L",1435264,0.00970060385030453
"435","2L",1435462,0.75814307012443
"436","2L",1436028,0.967821947244176
"437","2L",1437354,0.0418619035274651
"438","2L",1437574,0.160578053842202
"439","2L",1440696,0.606574674608025
"440","2L",1440873,0.102064029978848
"441","2L",1443847,0.92472511518728
"442","2L",1446005,0.804398186559711
"443","2L",1447693,0.624366212855652
"444","2L",1449842,0.929397438335707
"445","2L",1450079,0.0651567487636912
"446","2L",1450091,0.761652599750616
"447","2L",1450224,0.219586054656781
"448","2L",1451638,0.312394365755259
"449","2L",1456445,0.000363792280962728
"450","2L",1462979,0.026930927799242
"451","2L",1466104,0.999313526610836
"452","2L",1469111,0.572121170939489
"453","2L",1475701,0.704449341710477
"454","2L",1481629,0.177229584365947
"455","2L",1481902,0.927627156641339
"456","2L",1483595,0.0774947876586025
"457","2L",1491111,0.49263996290068
"458","2L",1492243,0.950626203575844
"459","2L",1495294,0.0537290619674481
"460","2L",1502534,0.863949289504717
"461","2L",1506236,0.806479599858205
"462","2L",1510668,0.017198569815397
"463","2L",1512421,0.177843547817713
"464","2L",1514759,0.959319316018079
"465","2L",1514931,0.384012799786071
"466","2L",1517682,0.109474205935883
"467","2L",1518056,0.487980725157445
"468","2L",1519330,0.544739496141819
"469","2L",1522702,0.967315431817921
"470","2L",1522762,0.801845915568716
"471","2L",1527201,0.00799883022371767
"472","2L",1527405,0.449575328992041
"473","2L",1531882,0.0199229288082415
"474","2L",1534553,0.888037235135252
"475","2L",1543378,0.016878917048812
"476","2L",1546403,0.00212571170936864
"477","2L",1556003,0.00189074451810042
"478","2L",1556859,0.247851802167028
"479","2L",1557018,0.90167942594506
"480","2L",1557061,0.993028881019756
"481","2L",1557956,0.48808283263594
"482","2L",1558883,0.0180587023732414
"483","2L",1561056,0.425294541775422
"484","2L",1563665,0.737742579353519
"485","2L",1564368,0.235968047772714
"486","2L",1567146,0.515353152440648
"487","2L",1568859,0.523750023132513
"488","2L",1570737,0.49855073328813
"489","2L",1577772,0.249979399717523
"490","2L",1579625,0.617269434518154
"491","2L",1580582,0.0187258276192277
"492","2L",1581983,0.588180219367388
"493","2L",1587422,0.843852622567653
"494","2L",1587837,0.94679594444732
"495","2L",1591577,0.978976742781693
"496","2L",1592478,0.369767489467793
"497","2L",1594266,0.000464656374451749
"498","2L",1597755,0.951957153007588
"499","2L",1597839,0.338088759616149
"500","2L",1599345,0.797536590036395
"501","2L",1599484,0.11553753349014
"502","2L",1605945,0.0984678738570859
"503","2L",1606498,0.00489275988418633
"504","2L",1610798,0.56922111961203
"505","2L",1613731,0.963768150994388
"506","2L",1614904,0.907724459592291
"507","2L",1621535,0.982722085760487
"508","2L",1622967,0.331232387614541
"509","2L",1623006,0.106951853243568
"510","2L",1624973,0.649509258425762
"511","2L",1626881,0.754359542427649
"512","2L",1627206,0.998097398165743
"513","2L",1629959,0.824620165093116
"514","2L",1629966,0.691647385391769
"515","2L",1632265,0.502122877002853
"516","2L",1639218,0.963942618148781
"517","2L",1645389,0.713321272765856
"518","2L",1645441,0.961758742645108
"519","2L",1646682,0.071865820880507
"520","2L",1650320,0.70464178802518
"521","2L",1655337,0.979104767684896
"522","2L",1660786,0.827051495956824
"523","2L",1660971,0.159809035816855
"524","2L",1662332,0.0264748699303313
"525","2L",1665056,0.98963832067336
"526","2L",1666101,0.884905228619571
"527","2L",1667379,0.658645641089715
"528","2L",1668340,0.261162001205747
"529","2L",1668948,0.453262476672509
"530","2L",1669257,0.122718089013813
"531","2L",1676468,0.694433136652915
"532","2L",1677109,0.166604773988392
"533","2L",1677875,0.0607655969098037
"534","2L",1687559,0.005177404823605
"535","2L",1689263,0.968745266717029
"536","2L",1691858,0.990228306080579
"537","2L",1702226,0.873529196629914
"538","2L",1705033,0.740710461775525
"539","2L",1709499,0.00783192316411248
"540","2L",1711909,0.750157719834726
"541","2L",1716617,0.356079170939524
"542","2L",1717245,0.236609634061309
"543","2L",1717720,0.515241090498436
"544","2L",1721500,0.00179210683017538
"545","2L",1729014,0.0464672753446025
"546","2L",1729692,0.0801220896507842
"547","2L",1743005,0.491012542404347
"548","2L",1743808,0.681176108643263
"549","2L",1745457,0.94831005805925
"550","2L",1747215,0.338312080137731
"551","2L",1747710,0.800352367248592
"552","2L",1748902,0.0761977948965347
"553","2L",1749113,0.726850072802236
"554","2L",1755963,0.0218573060043204
"555","2L",1757908,0.019674327455971
"556","2L",1764453,0.479560492093655
"557","2L",1765672,0.456371800503853
"558","2L",1768467,0.714937253641924
"559","2L",1769774,0.819508675170844
"560","2L",1770906,0.80078962434919
"561","2L",1772470,0.00436511415122846
"562","2L",1772610,0.903268422528858
"563","2L",1774559,0.875532162382416
"564","2L",1775838,0.00460931570209577
"565","2L",1778591,0.00384660236606182
"566","2L",1778648,0.0372118987530057
"567","2L",1779361,0.852390621594384
"568","2L",1780046,0.0989774920573143
"569","2L",1780572,0.958164861289942
"570","2L",1780835,0.499499336012048
"571","2L",1781354,0.0296342446412685
"572","2L",1785509,0.932985957035449
"573","2L",1788789,0.873421999033451
"574","2L",1794254,0.00272789857905247
"575","2L",1798419,0.000910819060662415
"576","2L",1798476,0.775278209587302
"577","2L",1798522,0.0112374038201437
"578","2L",1799640,0.018048551576441
"579","2L",1800819,0.97431640147779
"580","2L",1807495,0.331096130027146
"581","2L",1809031,0.81942952419117
"582","2L",1809595,0.857660090729411
"583","2L",1812244,0.570300088774875
"584","2L",1812898,0.941032756683888
"585","2L",1818493,0.318682284657628
"586","2L",1818637,0.196009662596248
"587","2L",1820068,0.409916802038395
"588","2L",1825323,0.740840975399257
"589","2L",1826799,0.0358096406062717
"590","2L",1832967,0.905344724898297
"591","2L",1833294,0.240953884837729
"592","2L",1833565,0.991005258559691
"593","2L",1834096,0.335653971486872
"594","2L",1837804,0.0797571259108886
"595","2L",1838299,0.00125415896269779
"596","2L",1840241,0.865785353317157
"597","2L",1841101,0.0023583870868011
"598","2L",1841718,0.135342817255733
"599","2L",1843535,0.330655364629975
"600","2L",1853515,0.662008382097447
"601","2L",1857328,0.102337626074065
"602","2L",1861888,0.153808481480987
"603","2L",1865878,0.0186580037833523
"604","2L",1872293,0.780635659746744
"605","2L",1873612,0.000103169998930893
"606","2L",1876993,0.701551770198855
"607","2L",1881604,0.0111027651038288
"608","2L",1882188,0.556556161001112
"609","2L",1883169,0.968836646538633
"610","2L",1886110,0.922478245096684
"611","2L",1889440,0.000859554414007155
"612","2L",1891900,0.971074755964224
"613","2L",1902790,0.128270359110514
"614","2L",1906841,0.275604009452926
"615","2L",1910192,0.0144300325059069
"616","2L",1910809,0.771101629124187
"617","2L",1916948,0.226877819201091
"618","2L",1918198,0.702225558020051
"619","2L",1923878,0.973648433002567
"620","2L",1926554,0.982067202826866
"621","2L",1927184,0.675260388351092
"622","2L",1934151,9.29794356364656e-06
"623","2L",1934712,0.965000118676386
"624","2L",1935599,0.00171109147297131
"625","2L",1938108,0.987225209258343
"626","2L",1942829,0.672450707713028
"627","2L",1943856,0.962913393527969
"628","2L",1948597,0.685465929546679
"629","2L",1948633,0.987382190800192
"630","2L",1948652,0.717177589247583
"631","2L",1949966,0.616775744903408
"632","2L",1950190,0.89264034990143
"633","2L",1950212,0.198213476953165
"634","2L",1951897,0.973415059578829
"635","2L",1957195,0.0244270756674981
"636","2L",1957951,0.819818760842179
"637","2L",1958540,0.891285557655179
"638","2L",1962863,0.717837637168008
"639","2L",1963289,8.71902139946254e-05
"640","2L",1963382,0.939036844539045
"641","2L",1967916,0.000161174801467953
"642","2L",1969853,0.758441260925509
"643","2L",1972731,0.653027853189417
"644","2L",1979549,1.7177768551018e-07
"645","2L",1987109,0.912948520137753
"646","2L",1989402,0.394438011584341
"647","2L",1992965,0.610703906291914
"648","2L",1995068,0.00131162095019083
"649","2L",1997152,0.526309684772745
"650","2L",1997197,0.024362077852485
"651","2L",2000766,0.730863533364033
"652","2L",2009075,0.0112341872516814
"653","2L",2009331,0.68113312076994
"654","2L",2009785,0.000375245070592479
"655","2L",2010948,0.833750371100795
"656","2L",2012583,0.961866200150602
"657","2L",2013944,0.729441600301315
"658","2L",2015062,0.60050012580395
"659","2L",2015069,0.741914547349232
"660","2L",2023087,0.270819929763668
"661","2L",2030420,0.0373864576517481
"662","2L",2031349,0.81741815014684
"663","2L",2045167,0.0583936732912379
"664","2L",2045337,0.991973700911458
"665","2L",2046467,0.21544917800957
"666","2L",2047199,0.899201580297057
"667","2L",2055134,0.413844288604018
"668","2L",2058065,0.980270514490445
"669","2L",2060885,0.195188975415321
"670","2L",2065627,0.249317913876178
"671","2L",2069131,0.472482036542319
"672","2L",2070639,1.21739188277002e-05
"673","2L",2073461,0.0711887824005573
"674","2L",2084842,0.368851900541693
"675","2L",2091467,0.480824956578976
"676","2L",2092901,0.468347002182502
"677","2L",2096692,5.61103477303143e-09
"678","2L",2110457,0.183815656803993
"679","2L",2120755,0.0374563348202057
"680","2L",2121640,0.768929753959969
"681","2L",2124157,0.00664550806723097
"682","2L",2127243,0.0743960660807032
"683","2L",2132893,0.840192661536346
"684","2L",2134989,0.220965477531708
"685","2L",2138686,0.606375250812483
"686","2L",2140235,0.604219040138933
"687","2L",2143497,0.938703041000259
"688","2L",2144595,0.223610839418164
"689","2L",2145675,0.233800346627166
"690","2L",2154448,0.370416576365442
"691","2L",2159252,0.367648897293176
"692","2L",2164001,0.867646723746278
"693","2L",2170147,0.52871572639531
"694","2L",2177108,8.93460869715013e-05
"695","2L",2178261,0.944481655264409
"696","2L",2179635,0.677513994462282
"697","2L",2180152,0.0985757324950097
"698","2L",2182430,0.957087744308288
"699","2L",2183324,0.363123823009319
"700","2L",2185368,0.0736197710672252
"701","2L",2192915,0.207017249606139
"702","2L",2195659,0.0834269101952331
"703","2L",2197769,0.902047426512366
"704","2L",2208360,0.737841504085064
"705","2L",2210878,0.400258179746405
"706","2L",2211360,0.917112242134333
"707","2L",2219911,0.934241666158071
"708","2L",2227310,0.497835386091847
"709","2L",2229444,0.00132489366338276
"710","2L",2233542,0.312194889513013
"711","2L",2241867,0.823947764670033
"712","2L",2245901,0.000136923371411535
"713","2L",2250453,0.601507685865543
"714","2L",2254693,0.960400707509094
"715","2L",2259357,0.588859694070125
"716","2L",2261732,0.948999838791374
"717","2L",2263347,0.969947891746532
"718","2L",2263863,0.444541249325895
"719","2L",2264034,0.828758137532612
"720","2L",2276468,0.0162507632825993
"721","2L",2276815,0.762221636812671
"722","2L",2278298,0.578557632096678
"723","2L",2279972,0.889841901110167
"724","2L",2283370,0.518671909706716
"725","2L",2286515,0.908748574990052
"726","2L",2290867,0.832574529195893
"727","2L",2301966,0.569770300722479
"728","2L",2303225,0.281658207810054
"729","2L",2303396,0.585067690627342
"730","2L",2305878,0.017070542298136
"731","2L",2306682,0.37226018437934
"732","2L",2310542,0.95828839725676
"733","2L",2310923,0.535649732458236
"734","2L",2312217,0.458597997310124
"735","2L",2314221,0.623288431025506
"736","2L",2321599,0.98168814005325
"737","2L",2324868,3.02920897337114e-08
"738","2L",2326396,0.991361767258009
"739","2L",2330802,0.228724978719087
"740","2L",2331876,0.785899206108635
"741","2L",2332302,0.0412846233712313
"742","2L",2340912,0.543255810357144
"743","2L",2341737,0.904418095454934
"744","2L",2343015,0.390734668588664
"745","2L",2348512,1.30988933151087e-07
"746","2L",2348962,0.00397276524635604
"747","2L",2353872,0.00663885717436786
"748","2L",2354139,7.479954404904e-09
"749","2L",2355403,0.0274771137554325
"750","2L",2357680,0.0322425147025838
"751","2L",2365671,0.755656813466089
"752","2L",2366533,0.90497299430381
"753","2L",2368135,0.517917086782866
"754","2L",2369198,0.459659758906239
"755","2L",2370325,0.236467597568235
"756","2L",2378318,0.00875129753297528
"757","2L",2383322,0.707595566166294
"758","2L",2383451,0.419585996119322
"759","2L",2391269,0.417105064567363
"760","2L",2391397,0.891311837021822
"761","2L",2392583,0.67748469876092
"762","2L",2395536,0.112679810675399
"763","2L",2397215,0.455113130533816
"764","2L",2400516,0.467384732203494
"765","2L",2400712,0.0180372787747591
"766","2L",2403392,0.612048085553525
"767","2L",2403457,0.852538337881857
"768","2L",2403907,0.461177806627035
"769","2L",2407175,0.336419976396661
"770","2L",2408665,0.000574949232853315
"771","2L",2423075,0.123718634293242
"772","2L",2433615,1.59833148052471e-07
"773","2L",2435065,0.372772133168782
"774","2L",2441209,0.264500322105136
